RTD End Time Stamp,Zone Name,Zone PTID,RTD Actual Load
1/28/2021 2:15,N.Y.C.,61761,4617.195
1/28/2021 2:20,N.Y.C.,61761,4598.199
1/28/2021 2:25,N.Y.C.,61761,4602.8066
1/28/2021 2:30,N.Y.C.,61761,4590.4287
1/28/2021 2:35,N.Y.C.,61761,4593.864
1/28/2021 2:40,N.Y.C.,61761,4577.0225
1/28/2021 2:45,N.Y.C.,61761,4578.3823
1/28/2021 2:50,N.Y.C.,61761,4570.9097
1/28/2021 2:55,N.Y.C.,61761,4567.329
1/28/2021 3:00,N.Y.C.,61761,4565.627
1/28/2021 3:05,N.Y.C.,61761,4554.8164
1/28/2021 3:10,N.Y.C.,61761,4564.6045
1/28/2021 3:15,N.Y.C.,61761,4554.3745
1/28/2021 3:20,N.Y.C.,61761,4565.9507
1/28/2021 3:25,N.Y.C.,61761,4533.25
1/28/2021 3:30,N.Y.C.,61761,4539.3857
1/28/2021 3:35,N.Y.C.,61761,4559.2744
1/28/2021 3:40,N.Y.C.,61761,4552.936
1/28/2021 3:45,N.Y.C.,61761,4562.3564
1/28/2021 3:50,N.Y.C.,61761,4541.934
1/28/2021 3:55,N.Y.C.,61761,4539.939
1/28/2021 4:00,N.Y.C.,61761,4534.082
1/28/2021 4:05,N.Y.C.,61761,4565.805
1/28/2021 4:10,N.Y.C.,61761,4552.9946
1/28/2021 4:15,N.Y.C.,61761,4554.0264
1/28/2021 4:20,N.Y.C.,61761,4564.7207
1/28/2021 4:25,N.Y.C.,61761,4557.2266
1/28/2021 4:30,N.Y.C.,61761,4564.916
1/28/2021 4:35,N.Y.C.,61761,4579.1865
1/28/2021 4:40,N.Y.C.,61761,4588.3857
1/28/2021 4:45,N.Y.C.,61761,4579.584
1/28/2021 4:50,N.Y.C.,61761,4599.503
1/28/2021 4:55,N.Y.C.,61761,4605.2266
1/28/2021 5:00,N.Y.C.,61761,4599.7607
1/28/2021 5:05,N.Y.C.,61761,4615.745
1/28/2021 5:10,N.Y.C.,61761,4691.2363
1/28/2021 5:15,N.Y.C.,61761,4690.335
1/28/2021 5:20,N.Y.C.,61761,4717.9355
1/28/2021 5:25,N.Y.C.,61761,4726.714
1/28/2021 5:30,N.Y.C.,61761,4726.5107
1/28/2021 5:35,N.Y.C.,61761,4769.6865
1/28/2021 5:40,N.Y.C.,61761,4797.5205
1/28/2021 5:45,N.Y.C.,61761,4830.4775
1/28/2021 5:50,N.Y.C.,61761,4834.4365
1/28/2021 5:55,N.Y.C.,61761,4866.0303
1/28/2021 6:00,N.Y.C.,61761,4891.55
1/28/2021 6:05,N.Y.C.,61761,4915.297
1/28/2021 6:10,N.Y.C.,61761,4999.7666
1/28/2021 6:15,N.Y.C.,61761,5046.675
1/28/2021 6:20,N.Y.C.,61761,5113.3936
1/28/2021 6:25,N.Y.C.,61761,5110.2065
1/28/2021 6:30,N.Y.C.,61761,5102.839
1/28/2021 6:35,N.Y.C.,61761,5163.432
1/28/2021 6:40,N.Y.C.,61761,5190.7373
1/28/2021 6:45,N.Y.C.,61761,5236.3496
1/28/2021 6:50,N.Y.C.,61761,5275.737
1/28/2021 6:55,N.Y.C.,61761,5302.049
1/28/2021 7:00,N.Y.C.,61761,5353.467
1/28/2021 7:05,N.Y.C.,61761,5388.7393
1/28/2021 7:10,N.Y.C.,61761,5447.7783
1/28/2021 7:15,N.Y.C.,61761,5490.988
1/28/2021 7:20,N.Y.C.,61761,5550.676
1/28/2021 7:25,N.Y.C.,61761,5547.6353
1/28/2021 7:30,N.Y.C.,61761,5562.873
1/28/2021 7:35,N.Y.C.,61761,5614.6016
1/28/2021 7:40,N.Y.C.,61761,5641.4775
1/28/2021 7:45,N.Y.C.,61761,5681.902
1/28/2021 7:50,N.Y.C.,61761,5674.931
1/28/2021 7:55,N.Y.C.,61761,5707.6123
1/28/2021 8:00,N.Y.C.,61761,5739.7305
1/28/2021 8:05,N.Y.C.,61761,5754.911
1/28/2021 8:10,N.Y.C.,61761,5814.3604
1/28/2021 8:15,N.Y.C.,61761,5888.375
1/28/2021 8:20,N.Y.C.,61761,5885.994
1/28/2021 8:25,N.Y.C.,61761,5917.17
1/28/2021 8:30,N.Y.C.,61761,5950.12
1/28/2021 8:32,N.Y.C.,61761,5975.337
1/28/2021 8:35,N.Y.C.,61761,5927.1455
1/28/2021 8:40,N.Y.C.,61761,6010.5596
1/28/2021 8:45,N.Y.C.,61761,6025.877
1/28/2021 8:50,N.Y.C.,61761,6018.2314
1/28/2021 8:55,N.Y.C.,61761,6031.551
1/28/2021 9:00,N.Y.C.,61761,6043.3525
1/28/2021 9:05,N.Y.C.,61761,6088.556
1/28/2021 9:10,N.Y.C.,61761,6099.796
1/28/2021 9:15,N.Y.C.,61761,6089.408
1/28/2021 9:20,N.Y.C.,61761,6120.287
1/28/2021 9:25,N.Y.C.,61761,6162.753
1/28/2021 9:30,N.Y.C.,61761,6095.7305
1/28/2021 9:35,N.Y.C.,61761,6122.516
1/28/2021 9:36,N.Y.C.,61761,6149.342
1/28/2021 9:38,N.Y.C.,61761,6154.2305
1/28/2021 9:40,N.Y.C.,61761,6143.545
1/28/2021 9:45,N.Y.C.,61761,6148.4116
1/28/2021 9:50,N.Y.C.,61761,6138.582
1/28/2021 9:55,N.Y.C.,61761,6147.559
1/28/2021 10:00,N.Y.C.,61761,6109.163
1/28/2021 10:05,N.Y.C.,61761,6146.242
1/28/2021 10:10,N.Y.C.,61761,6148.127
1/28/2021 10:15,N.Y.C.,61761,6173.954
1/28/2021 10:20,N.Y.C.,61761,6168.7993
1/28/2021 10:25,N.Y.C.,61761,6171.221
1/28/2021 10:30,N.Y.C.,61761,6191.4473
1/28/2021 10:35,N.Y.C.,61761,6203.79
1/28/2021 10:40,N.Y.C.,61761,6172.6084
1/28/2021 10:45,N.Y.C.,61761,6191.468
1/28/2021 10:50,N.Y.C.,61761,6167.0156
1/28/2021 10:55,N.Y.C.,61761,6171.6396
1/28/2021 11:00,N.Y.C.,61761,6187.8
1/28/2021 11:05,N.Y.C.,61761,6197.049
1/28/2021 11:10,N.Y.C.,61761,6230.0273
1/28/2021 11:15,N.Y.C.,61761,6204.5996
1/28/2021 11:20,N.Y.C.,61761,6220.6484
1/28/2021 11:25,N.Y.C.,61761,6207.1816
1/28/2021 11:30,N.Y.C.,61761,6210.285
1/28/2021 11:35,N.Y.C.,61761,6238.835
1/28/2021 11:40,N.Y.C.,61761,6241.4795
1/28/2021 11:45,N.Y.C.,61761,6230.7993
1/28/2021 11:50,N.Y.C.,61761,6219.436
1/28/2021 11:55,N.Y.C.,61761,6219.755
1/28/2021 12:00,N.Y.C.,61761,6222.5596
1/28/2021 12:05,N.Y.C.,61761,6246.3623
1/28/2021 12:10,N.Y.C.,61761,6218.148
1/28/2021 12:15,N.Y.C.,61761,6228.7246
1/28/2021 12:20,N.Y.C.,61761,6222.6895
1/28/2021 12:25,N.Y.C.,61761,6235.3926
1/28/2021 12:30,N.Y.C.,61761,6220.1445
1/28/2021 12:35,N.Y.C.,61761,6227.0244
1/28/2021 12:40,N.Y.C.,61761,6202.2285
1/28/2021 12:45,N.Y.C.,61761,6243.56
1/28/2021 12:50,N.Y.C.,61761,6182.033
1/28/2021 12:55,N.Y.C.,61761,6224.453
1/28/2021 13:00,N.Y.C.,61761,6199.287
1/28/2021 13:05,N.Y.C.,61761,6216.4424
1/28/2021 13:10,N.Y.C.,61761,6210.5605
1/28/2021 13:15,N.Y.C.,61761,6217.7812
1/28/2021 13:20,N.Y.C.,61761,6180.9717
1/28/2021 13:25,N.Y.C.,61761,6203.929
1/28/2021 13:30,N.Y.C.,61761,6171.664
1/28/2021 13:35,N.Y.C.,61761,6195.252
1/28/2021 13:40,N.Y.C.,61761,6177.669
1/28/2021 13:45,N.Y.C.,61761,6205.913
1/28/2021 13:50,N.Y.C.,61761,6194.5654
1/28/2021 13:55,N.Y.C.,61761,6185.0195
1/28/2021 14:00,N.Y.C.,61761,6184.641
1/28/2021 14:05,N.Y.C.,61761,6198.835
1/28/2021 14:10,N.Y.C.,61761,6226.3696
1/28/2021 14:15,N.Y.C.,61761,6220.879
1/28/2021 14:20,N.Y.C.,61761,6224.454
1/28/2021 14:25,N.Y.C.,61761,6192.911
1/28/2021 14:30,N.Y.C.,61761,6217.376
1/28/2021 14:35,N.Y.C.,61761,6203.71
1/28/2021 14:40,N.Y.C.,61761,6194.3555
1/28/2021 14:45,N.Y.C.,61761,6186.405
1/28/2021 14:50,N.Y.C.,61761,6195.2764
1/28/2021 14:55,N.Y.C.,61761,6210.812
1/28/2021 15:00,N.Y.C.,61761,6199.1846
1/28/2021 15:05,N.Y.C.,61761,6198.609
1/28/2021 15:10,N.Y.C.,61761,6225.979
1/28/2021 15:15,N.Y.C.,61761,6224.162
1/28/2021 15:20,N.Y.C.,61761,6257.628
1/28/2021 15:25,N.Y.C.,61761,6247.965
1/28/2021 15:30,N.Y.C.,61761,6265.0547
1/28/2021 15:35,N.Y.C.,61761,6248.4634
1/28/2021 15:40,N.Y.C.,61761,6251.3633
1/28/2021 15:45,N.Y.C.,61761,6244.822
1/28/2021 15:50,N.Y.C.,61761,6260.213
1/28/2021 15:55,N.Y.C.,61761,6308.8896
1/28/2021 16:00,N.Y.C.,61761,6290.717
1/28/2021 16:05,N.Y.C.,61761,6297.9966
1/28/2021 16:10,N.Y.C.,61761,6266.6973
1/28/2021 16:15,N.Y.C.,61761,6283.6753
1/28/2021 16:20,N.Y.C.,61761,6312.3125
1/28/2021 16:25,N.Y.C.,61761,6335.8354
1/28/2021 16:30,N.Y.C.,61761,6344.66
1/28/2021 16:35,N.Y.C.,61761,6366.001
1/28/2021 16:40,N.Y.C.,61761,6337.517
1/28/2021 16:45,N.Y.C.,61761,6380.573
1/28/2021 16:50,N.Y.C.,61761,6377.424
1/28/2021 16:55,N.Y.C.,61761,6399.8184
1/28/2021 17:00,N.Y.C.,61761,6435.9805
1/28/2021 17:05,N.Y.C.,61761,6455.8516
1/28/2021 17:10,N.Y.C.,61761,6487.2886
1/28/2021 17:15,N.Y.C.,61761,6483.1025
1/28/2021 17:20,N.Y.C.,61761,6534.002
1/28/2021 17:23,N.Y.C.,61761,6541.2324
1/28/2021 17:25,N.Y.C.,61761,6581.203
1/28/2021 17:26,N.Y.C.,61761,6567.2134
1/28/2021 17:30,N.Y.C.,61761,6609.431
1/28/2021 17:35,N.Y.C.,61761,6622.912
1/28/2021 17:40,N.Y.C.,61761,6640.742
1/28/2021 17:45,N.Y.C.,61761,6644.9062
1/28/2021 17:50,N.Y.C.,61761,6642.5503
1/28/2021 17:55,N.Y.C.,61761,6659.5874
1/28/2021 18:00,N.Y.C.,61761,6671.589
1/28/2021 18:05,N.Y.C.,61761,6701.0986
1/28/2021 18:10,N.Y.C.,61761,6591.535
1/28/2021 18:15,N.Y.C.,61761,6600.618
1/28/2021 18:20,N.Y.C.,61761,6593.731
1/28/2021 18:25,N.Y.C.,61761,6615.128
1/28/2021 18:30,N.Y.C.,61761,6598.957
1/28/2021 18:35,N.Y.C.,61761,6611.76
1/28/2021 18:40,N.Y.C.,61761,6590.6846
1/28/2021 18:45,N.Y.C.,61761,6587.094
1/28/2021 18:50,N.Y.C.,61761,6574.334
1/28/2021 18:55,N.Y.C.,61761,6549.9062
1/28/2021 19:00,N.Y.C.,61761,6589.5
1/28/2021 19:05,N.Y.C.,61761,6572.6
1/28/2021 19:10,N.Y.C.,61761,6560.546
1/28/2021 19:15,N.Y.C.,61761,6535.172
1/28/2021 19:20,N.Y.C.,61761,6533.7344
1/28/2021 19:25,N.Y.C.,61761,6511.9634
1/28/2021 19:30,N.Y.C.,61761,6534.044
1/28/2021 19:35,N.Y.C.,61761,6521.5674
1/28/2021 19:40,N.Y.C.,61761,6502.7505
1/28/2021 19:45,N.Y.C.,61761,6498.6426
1/28/2021 19:50,N.Y.C.,61761,6496.042
1/28/2021 19:55,N.Y.C.,61761,6465.414
1/28/2021 20:00,N.Y.C.,61761,6482.6445
1/28/2021 20:00,N.Y.C.,61761,6436.59
1/28/2021 20:02,N.Y.C.,61761,6401.92
1/28/2021 20:05,N.Y.C.,61761,6404.1523
1/28/2021 20:10,N.Y.C.,61761,6381.9507
1/28/2021 20:15,N.Y.C.,61761,6358.2017
1/28/2021 20:20,N.Y.C.,61761,6358.5938
1/28/2021 20:25,N.Y.C.,61761,6366.6685
1/28/2021 20:30,N.Y.C.,61761,6355.7217
1/28/2021 20:35,N.Y.C.,61761,6350.4795
1/28/2021 20:39,N.Y.C.,61761,6300.506
1/28/2021 20:40,N.Y.C.,61761,6327.793
1/28/2021 20:41,N.Y.C.,61761,6330.3486
1/28/2021 20:45,N.Y.C.,61761,6329.2246
1/28/2021 20:50,N.Y.C.,61761,6324.849
1/28/2021 20:55,N.Y.C.,61761,6300.153
1/28/2021 21:00,N.Y.C.,61761,6319.3486
1/28/2021 21:05,N.Y.C.,61761,6285.256
1/28/2021 21:10,N.Y.C.,61761,6245.472
1/28/2021 21:15,N.Y.C.,61761,6225.5547
1/28/2021 21:20,N.Y.C.,61761,6220.574
1/28/2021 21:25,N.Y.C.,61761,6206.886
1/28/2021 21:30,N.Y.C.,61761,6158.093
1/28/2021 21:30,N.Y.C.,61761,6174.5957
1/28/2021 21:31,N.Y.C.,61761,6140.049
1/28/2021 21:35,N.Y.C.,61761,6166.4756
1/28/2021 21:40,N.Y.C.,61761,6165.7534
1/28/2021 21:45,N.Y.C.,61761,6143.6875
1/28/2021 21:50,N.Y.C.,61761,6072.8774
1/28/2021 21:55,N.Y.C.,61761,6083.7705
1/28/2021 22:00,N.Y.C.,61761,6108.0684
1/28/2021 22:05,N.Y.C.,61761,6004.4824
1/28/2021 22:10,N.Y.C.,61761,5992.3965
1/28/2021 22:15,N.Y.C.,61761,5965.872
1/28/2021 22:20,N.Y.C.,61761,5938.7656
1/28/2021 22:25,N.Y.C.,61761,5899.7383
1/28/2021 22:30,N.Y.C.,61761,5890.2314
1/28/2021 22:35,N.Y.C.,61761,5886.2354
1/28/2021 22:40,N.Y.C.,61761,5818.4883
1/28/2021 22:45,N.Y.C.,61761,5820.073
1/28/2021 22:50,N.Y.C.,61761,5793.001
1/28/2021 22:55,N.Y.C.,61761,5739.879
1/28/2021 23:00,N.Y.C.,61761,5737.7056
1/28/2021 23:05,N.Y.C.,61761,5686.9297
1/28/2021 23:10,N.Y.C.,61761,5628.587
1/28/2021 23:12,N.Y.C.,61761,5636.3965
1/28/2021 23:13,N.Y.C.,61761,5612.42
1/28/2021 23:15,N.Y.C.,61761,5579.5586
1/28/2021 23:20,N.Y.C.,61761,5592.4355
1/28/2021 23:25,N.Y.C.,61761,5573.7617
1/28/2021 23:30,N.Y.C.,61761,5555.4727
1/28/2021 23:35,N.Y.C.,61761,5537.9824
1/28/2021 23:40,N.Y.C.,61761,5491.572
1/28/2021 23:45,N.Y.C.,61761,5467.0425
1/28/2021 23:50,N.Y.C.,61761,5452.0405
1/28/2021 23:55,N.Y.C.,61761,5460.488
1/29/2021 0:00,N.Y.C.,61761,5412.4375
1/29/2021 0:05,N.Y.C.,61761,5384.3853
1/29/2021 0:10,N.Y.C.,61761,5388.2266
1/29/2021 0:15,N.Y.C.,61761,5340.6064
1/29/2021 0:20,N.Y.C.,61761,5344.772
1/29/2021 0:23,N.Y.C.,61761,5295.4907
1/29/2021 0:25,N.Y.C.,61761,5272.413
1/29/2021 0:30,N.Y.C.,61761,5278.8623
1/29/2021 0:35,N.Y.C.,61761,5285.9526
1/29/2021 0:40,N.Y.C.,61761,5287.895
1/29/2021 0:45,N.Y.C.,61761,5263.407
1/29/2021 0:50,N.Y.C.,61761,5233.3203
1/29/2021 0:55,N.Y.C.,61761,5194.7544
1/29/2021 1:00,N.Y.C.,61761,5177.1826
1/29/2021 1:05,N.Y.C.,61761,5161.9536
1/29/2021 1:10,N.Y.C.,61761,5138.754
1/29/2021 1:15,N.Y.C.,61761,5112.962
1/29/2021 1:20,N.Y.C.,61761,5110.098
1/29/2021 1:25,N.Y.C.,61761,5112.737
1/29/2021 1:30,N.Y.C.,61761,5077.6313
1/29/2021 1:35,N.Y.C.,61761,5103.1455
1/29/2021 1:40,N.Y.C.,61761,5084.2295
1/29/2021 1:45,N.Y.C.,61761,5057.5283
1/29/2021 1:50,N.Y.C.,61761,5089.7065
1/29/2021 1:55,N.Y.C.,61761,5024.2
1/29/2021 2:00,N.Y.C.,61761,5029.476
1/29/2021 2:05,N.Y.C.,61761,5006.9688
1/29/2021 2:10,N.Y.C.,61761,5004.773
1/29/2021 2:15,N.Y.C.,61761,4976.212
1/29/2021 2:20,N.Y.C.,61761,4983.5625
1/29/2021 2:25,N.Y.C.,61761,4969.3804
1/29/2021 2:30,N.Y.C.,61761,4981.682
1/29/2021 2:35,N.Y.C.,61761,4967.04
1/29/2021 2:40,N.Y.C.,61761,4962.5786
1/29/2021 2:45,N.Y.C.,61761,4932.4883
1/29/2021 2:50,N.Y.C.,61761,4925.376
1/29/2021 2:55,N.Y.C.,61761,4927.5923
1/29/2021 3:00,N.Y.C.,61761,4915.08
1/29/2021 3:05,N.Y.C.,61761,4909.4663
1/29/2021 3:10,N.Y.C.,61761,4912.153
1/29/2021 3:13,N.Y.C.,61761,4917.708
1/29/2021 3:14,N.Y.C.,61761,4897.005
1/29/2021 3:15,N.Y.C.,61761,4913.258
1/29/2021 3:20,N.Y.C.,61761,4909.699
1/29/2021 3:25,N.Y.C.,61761,4904.8955
1/29/2021 3:30,N.Y.C.,61761,4900.3335
1/29/2021 3:35,N.Y.C.,61761,4894.1157
1/29/2021 3:40,N.Y.C.,61761,4883.5967
1/29/2021 3:45,N.Y.C.,61761,4874.532
1/29/2021 3:50,N.Y.C.,61761,4897.6187
1/29/2021 3:55,N.Y.C.,61761,4896.6816
1/29/2021 4:00,N.Y.C.,61761,4877.273
1/29/2021 4:05,N.Y.C.,61761,4891.902
1/29/2021 4:10,N.Y.C.,61761,4904.0645
1/29/2021 4:15,N.Y.C.,61761,4910.3335
1/29/2021 4:20,N.Y.C.,61761,4910.8647
1/29/2021 4:25,N.Y.C.,61761,4905.2554
1/29/2021 4:30,N.Y.C.,61761,4913.246
1/29/2021 4:35,N.Y.C.,61761,4925.835
1/29/2021 4:40,N.Y.C.,61761,4939.564
1/29/2021 4:45,N.Y.C.,61761,4961.0947
1/29/2021 4:50,N.Y.C.,61761,4981.2866
1/29/2021 4:55,N.Y.C.,61761,4971.5586
1/29/2021 5:00,N.Y.C.,61761,5017.2886
1/29/2021 5:05,N.Y.C.,61761,5002.953
1/29/2021 5:10,N.Y.C.,61761,5049.964
1/29/2021 5:15,N.Y.C.,61761,5073.0874
1/29/2021 5:20,N.Y.C.,61761,5116.352
1/29/2021 5:25,N.Y.C.,61761,5096.9844
1/29/2021 5:30,N.Y.C.,61761,5156.5107
1/29/2021 5:35,N.Y.C.,61761,5142.7036
1/29/2021 5:40,N.Y.C.,61761,5173.38
1/29/2021 5:45,N.Y.C.,61761,5205.8267
1/29/2021 5:50,N.Y.C.,61761,5216.5405
1/29/2021 5:55,N.Y.C.,61761,5268.5327
1/29/2021 6:00,N.Y.C.,61761,5299.8057
1/29/2021 6:05,N.Y.C.,61761,5333.2485
1/29/2021 6:10,N.Y.C.,61761,5401.4727
1/29/2021 6:15,N.Y.C.,61761,5416.4487
1/29/2021 6:20,N.Y.C.,61761,5462.0283
1/29/2021 6:25,N.Y.C.,61761,5501.9883
1/29/2021 6:26,N.Y.C.,61761,5527.584
1/29/2021 6:30,N.Y.C.,61761,5547.27
1/29/2021 6:34,N.Y.C.,61761,5549.8374
1/29/2021 6:35,N.Y.C.,61761,5594.834
1/29/2021 6:40,N.Y.C.,61761,5591.1196
1/29/2021 6:45,N.Y.C.,61761,5654.368
1/29/2021 6:50,N.Y.C.,61761,5695.0547
1/29/2021 6:55,N.Y.C.,61761,5699.1177
1/29/2021 7:00,N.Y.C.,61761,5757.0913
1/29/2021 7:05,N.Y.C.,61761,5778.096
1/29/2021 7:10,N.Y.C.,61761,5824.644
1/29/2021 7:15,N.Y.C.,61761,5868.1123
1/29/2021 7:20,N.Y.C.,61761,5916.6743
1/29/2021 7:25,N.Y.C.,61761,5934.908
1/29/2021 7:30,N.Y.C.,61761,5954.1133
1/29/2021 7:35,N.Y.C.,61761,5992.5825
1/29/2021 7:40,N.Y.C.,61761,6027.8975
1/29/2021 7:45,N.Y.C.,61761,6043.32
1/29/2021 7:50,N.Y.C.,61761,6103.635
1/29/2021 7:55,N.Y.C.,61761,6093.6406
1/29/2021 8:00,N.Y.C.,61761,6150.828
1/29/2021 8:05,N.Y.C.,61761,6193.122
1/29/2021 8:10,N.Y.C.,61761,6237.978
1/29/2021 8:15,N.Y.C.,61761,6294.7266
1/29/2021 8:20,N.Y.C.,61761,6291.717
1/29/2021 8:25,N.Y.C.,61761,6318.9106
1/29/2021 8:30,N.Y.C.,61761,6347.039
1/29/2021 8:35,N.Y.C.,61761,6331.2363
1/29/2021 8:40,N.Y.C.,61761,6386.3516
1/29/2021 8:45,N.Y.C.,61761,6398.2705
1/29/2021 8:50,N.Y.C.,61761,6429.162
1/29/2021 8:55,N.Y.C.,61761,6393.879
1/29/2021 9:00,N.Y.C.,61761,6466.19
1/29/2021 9:05,N.Y.C.,61761,6457.9316
1/29/2021 9:10,N.Y.C.,61761,6472.494
1/29/2021 9:15,N.Y.C.,61761,6503.917
1/29/2021 9:20,N.Y.C.,61761,6521.5537
1/29/2021 9:25,N.Y.C.,61761,6521.115
1/29/2021 9:25,N.Y.C.,61761,6510.1685
1/29/2021 9:26,N.Y.C.,61761,6546.365
1/29/2021 9:30,N.Y.C.,61761,6556.455
1/29/2021 9:35,N.Y.C.,61761,6530.426
1/29/2021 9:40,N.Y.C.,61761,6594.536
1/29/2021 9:45,N.Y.C.,61761,6584.8066
1/29/2021 9:50,N.Y.C.,61761,6597.677
1/29/2021 9:55,N.Y.C.,61761,6613.968
1/29/2021 10:00,N.Y.C.,61761,6606.2686
1/29/2021 10:05,N.Y.C.,61761,6622.0684
1/29/2021 10:10,N.Y.C.,61761,6649.7485
1/29/2021 10:15,N.Y.C.,61761,6649.239
1/29/2021 10:20,N.Y.C.,61761,6642.197
1/29/2021 10:25,N.Y.C.,61761,6638.507
1/29/2021 10:30,N.Y.C.,61761,6643.661
1/29/2021 10:35,N.Y.C.,61761,6662.928
1/29/2021 10:40,N.Y.C.,61761,6646.2637
1/29/2021 10:45,N.Y.C.,61761,6658.349
1/29/2021 10:50,N.Y.C.,61761,6669.662
1/29/2021 10:55,N.Y.C.,61761,6665.4824
1/29/2021 11:00,N.Y.C.,61761,6677.924
1/29/2021 11:05,N.Y.C.,61761,6672.255
1/29/2021 11:10,N.Y.C.,61761,6657.9844
1/29/2021 11:15,N.Y.C.,61761,6702.3354
1/29/2021 11:20,N.Y.C.,61761,6704.3076
1/29/2021 11:25,N.Y.C.,61761,6685.0596
1/29/2021 11:30,N.Y.C.,61761,6699.999
1/29/2021 11:30,N.Y.C.,61761,6709.821
1/29/2021 11:35,N.Y.C.,61761,6706.196
1/29/2021 11:38,N.Y.C.,61761,6728.6484
1/29/2021 11:40,N.Y.C.,61761,6733.823
1/29/2021 11:45,N.Y.C.,61761,6739.76
1/29/2021 11:50,N.Y.C.,61761,6714.702
1/29/2021 11:55,N.Y.C.,61761,6720.495
1/29/2021 12:00,N.Y.C.,61761,6736.128
1/29/2021 12:05,N.Y.C.,61761,6704.9023
1/29/2021 12:10,N.Y.C.,61761,6764.3853
1/29/2021 12:15,N.Y.C.,61761,6693.3843
1/29/2021 12:20,N.Y.C.,61761,6703.7295
1/29/2021 12:25,N.Y.C.,61761,6728.024
1/29/2021 12:30,N.Y.C.,61761,6706.916
1/29/2021 12:35,N.Y.C.,61761,6700.752
1/29/2021 12:40,N.Y.C.,61761,6708.0366
1/29/2021 12:45,N.Y.C.,61761,6706.3022
1/29/2021 12:50,N.Y.C.,61761,6692.348
1/29/2021 12:55,N.Y.C.,61761,6677.742
1/29/2021 13:00,N.Y.C.,61761,6674.351
1/29/2021 13:05,N.Y.C.,61761,6691.5747
1/29/2021 13:10,N.Y.C.,61761,6680.125
1/29/2021 13:15,N.Y.C.,61761,6692.5215
1/29/2021 13:20,N.Y.C.,61761,6700.3535
1/29/2021 13:25,N.Y.C.,61761,6665.376
1/29/2021 13:30,N.Y.C.,61761,6673.25
1/29/2021 13:35,N.Y.C.,61761,6647.535
1/29/2021 13:38,N.Y.C.,61761,6663.7056
1/29/2021 13:39,N.Y.C.,61761,6655.093
1/29/2021 13:40,N.Y.C.,61761,6644.1953
1/29/2021 13:45,N.Y.C.,61761,6653.49
1/29/2021 13:50,N.Y.C.,61761,6672.616
1/29/2021 13:50,N.Y.C.,61761,6652.2617
1/29/2021 13:52,N.Y.C.,61761,6659.1953
1/29/2021 13:55,N.Y.C.,61761,6670.4873
1/29/2021 14:00,N.Y.C.,61761,6640.834
1/29/2021 14:05,N.Y.C.,61761,6650.3584
1/29/2021 14:10,N.Y.C.,61761,6649.5303
1/29/2021 14:15,N.Y.C.,61761,6657.9155
1/29/2021 14:20,N.Y.C.,61761,6637.7417
1/29/2021 14:25,N.Y.C.,61761,6633.917
1/29/2021 14:30,N.Y.C.,61761,6634.6685
1/29/2021 14:35,N.Y.C.,61761,6625.5557
1/29/2021 14:40,N.Y.C.,61761,6630.705
1/29/2021 14:45,N.Y.C.,61761,6608.6147
1/29/2021 14:50,N.Y.C.,61761,6626.2686
1/29/2021 14:55,N.Y.C.,61761,6619.0454
1/29/2021 15:00,N.Y.C.,61761,6597.783
1/29/2021 15:05,N.Y.C.,61761,6628.34
1/29/2021 15:10,N.Y.C.,61761,6626.883
1/29/2021 15:14,N.Y.C.,61761,6604.371
1/29/2021 15:15,N.Y.C.,61761,6611.262
1/29/2021 15:15,N.Y.C.,61761,6605.528
1/29/2021 15:20,N.Y.C.,61761,6620.9355
1/29/2021 15:25,N.Y.C.,61761,6650.6523
1/29/2021 15:30,N.Y.C.,61761,6641.5527
1/29/2021 15:35,N.Y.C.,61761,6648.9634
1/29/2021 15:40,N.Y.C.,61761,6663.7246
1/29/2021 15:45,N.Y.C.,61761,6663.9307
1/29/2021 15:46,N.Y.C.,61761,6635.9556
1/29/2021 15:50,N.Y.C.,61761,6655.5273
1/29/2021 15:55,N.Y.C.,61761,6684.3237
1/29/2021 16:00,N.Y.C.,61761,6700.758
1/29/2021 16:05,N.Y.C.,61761,6710.129
1/29/2021 16:10,N.Y.C.,61761,6693.518
1/29/2021 16:15,N.Y.C.,61761,6704.5225
1/29/2021 16:20,N.Y.C.,61761,6717.011
1/29/2021 16:25,N.Y.C.,61761,6717.209
1/29/2021 16:30,N.Y.C.,61761,6762.7153
1/29/2021 16:35,N.Y.C.,61761,6720.4136
1/29/2021 16:40,N.Y.C.,61761,6729.9756
1/29/2021 16:40,N.Y.C.,61761,6696.606
1/29/2021 16:41,N.Y.C.,61761,6755.6484
1/29/2021 16:45,N.Y.C.,61761,6729.21
1/29/2021 16:50,N.Y.C.,61761,6722.9937
1/29/2021 16:55,N.Y.C.,61761,6773.665
1/29/2021 17:00,N.Y.C.,61761,6760.26
1/29/2021 17:05,N.Y.C.,61761,6735.09
1/29/2021 17:10,N.Y.C.,61761,6775.8594
1/29/2021 17:15,N.Y.C.,61761,6780.888
1/29/2021 17:20,N.Y.C.,61761,6809.176
1/29/2021 17:25,N.Y.C.,61761,6826.411
1/29/2021 17:30,N.Y.C.,61761,6870.7534
1/29/2021 17:35,N.Y.C.,61761,6868.8955
1/29/2021 17:40,N.Y.C.,61761,6878.6455
1/29/2021 17:45,N.Y.C.,61761,6891.2993
1/29/2021 17:50,N.Y.C.,61761,6911.984
